institution_id,source_id,category,normalized_category,name,normalized_name,address,normalized_address,phone,bed_count,managing_authority,managing_authority_phone,mental_health_type,active_status,source_status,primary_source,primary_source_reference_date,created_at,updated_at
wonju:13193729,13193729,안경업소,안경업소,으뜸플러스안경 원주무실점,으뜸플러스안경원주무실점,"강원특별자치도 원주시 능라동길 51, 2층 205호 (무실동)",강원특별자치도 원주시 능라동길 51,033-747-4010,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193730,13193730,안경업소,안경업소,이노티안경 렌즈미 무실점,이노티안경렌즈미무실점,"강원특별자치도 원주시 능라동길 31, 1층 104,105호 (무실동)",강원특별자치도 원주시 능라동길 31,,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193731,13193731,안경업소,안경업소,글라스타안경원,글라스타안경원,"강원특별자치도 원주시 미래로 25, 1층 105~106호 (반곡동)",강원특별자치도 원주시 미래로 25,033-732-7637,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193732,13193732,안경업소,안경업소,고안경,고안경,"강원특별자치도 원주시 원문로 93, 1층 (학성동)",강원특별자치도 원주시 원문로 93,,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193733,13193733,안경업소,안경업소,으뜸플러스안경 원주점,으뜸플러스안경원주점,강원특별자치도 원주시 원일로 122-1 (중앙동),강원특별자치도 원주시 원일로 122-1,033-731-7033,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193734,13193734,안경업소,안경업소,아이글라스,아이글라스,"강원특별자치도 원주시 지정면 신지정로 172, 현대프라자 103호","강원특별자치도 원주시 지정면 신지정로 172, 현대프라자 103호",033-744-1316,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193735,13193735,안경업소,안경업소,아이데코안경 원주1호점,아이데코안경원주1호점,"강원특별자치도 원주시 지정면 신지정로 322, 204,205,206호","강원특별자치도 원주시 지정면 신지정로 322, 204,205",033-734-7155,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193736,13193736,안경업소,안경업소,아이즈온 안경원,아이즈온안경원,"강원특별자치도 원주시 배울로 19, 103호 (반곡동)",강원특별자치도 원주시 배울로 19,033-748-6501,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193737,13193737,안경업소,안경업소,두쏠아이원주점,두쏠아이원주점,"강원특별자치도 원주시 북원로 1928, 이마트 (무실동)","강원특별자치도 원주시 북원로 1928, 이마트",033-763-4004,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193738,13193738,안경업소,안경업소,안경카페,안경카페,"강원특별자치도 원주시 서원대로 125-3, 1층 (단계동)",강원특별자치도 원주시 서원대로 125-3,033-748-9009,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193739,13193739,안경업소,안경업소,안경나라단관,안경나라단관,"강원특별자치도 원주시 단구로 397, 1층 (단구동)",강원특별자치도 원주시 단구로 397,033-764-2930,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193740,13193740,안경업소,안경업소,일공공일안경,일공공일안경,"강원특별자치도 원주시 남원로 662, 1층 (명륜동)",강원특별자치도 원주시 남원로 662,070-4644-1001,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193741,13193741,안경업소,안경업소,안경공방,안경공방,"강원특별자치도 원주시 입춘로 110, 1층 102호 (반곡동)",강원특별자치도 원주시 입춘로 110,070-4210-7044,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193742,13193742,안경업소,안경업소,글라스바바안경원-원주혁신도시점,글라스바바안경원원주혁신도시점,"강원특별자치도 원주시 혁신로 39-2, 1층 105호 (반곡동)",강원특별자치도 원주시 혁신로 39-2,033-748-3390,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193743,13193743,안경업소,안경업소,천금당안경콘택,천금당안경콘택,"강원특별자치도 원주시 치악로 1775, 1층 (개운동)",강원특별자치도 원주시 치악로 1775,033-734-7599,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193744,13193744,안경업소,안경업소,아프리카안경원주AK점,아프리카안경원주ak점,"강원특별자치도 원주시 봉화로 1, AK플라자 3층 (단계동)","강원특별자치도 원주시 봉화로 1, AK플라자 3층",033-811-5788,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193745,13193745,안경업소,안경업소,으뜸50안경 원주점,으뜸50안경원주점,"강원특별자치도 원주시 중앙로 126, 2층 (중앙동)",강원특별자치도 원주시 중앙로 126,033-747-5059,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193746,13193746,안경업소,안경업소,글라스타안경 원주롯데마트점,글라스타안경원주롯데마트점,"강원특별자치도 원주시 봉화로 1, AK플라자 지하2층 (단계동)","강원특별자치도 원주시 봉화로 1, AK플라자 지하2층",033-744-6914,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193747,13193747,안경업소,안경업소,라온안경원,라온안경원,"강원특별자치도 원주시 문막읍 원문로 1628, 1층",강원특별자치도 원주시 문막읍 원문로 1628,033-734-0327,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193748,13193748,안경업소,안경업소,아리안경콘텍트(원주혁신점),아리안경콘텍트원주혁신점,"강원특별자치도 원주시 양지로 26, 1층 (반곡동)",강원특별자치도 원주시 양지로 26,033-742-7149,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193749,13193749,안경업소,안경업소,오렌즈원주단구점,오렌즈원주단구점,"강원특별자치도 원주시 서원대로 396, 105호 (단구동, 스타월드)",강원특별자치도 원주시 서원대로 396,033-765-1040,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193750,13193750,안경업소,안경업소,스타옵틱&오렌즈 원주무실점,스타옵틱오렌즈원주무실점,"강원특별자치도 원주시 능라동길 60, 107호 (무실동)",강원특별자치도 원주시 능라동길 60,033-743-3001,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193751,13193751,안경업소,안경업소,안경백화점 터미널점,안경백화점터미널점,강원특별자치도 원주시 서원대로 157 (단계동),강원특별자치도 원주시 서원대로 157,033-746-0018,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193752,13193752,안경업소,안경업소,천사안경,천사안경,강원특별자치도 원주시 천사로 236 (평원동),강원특별자치도 원주시 천사로 236,033-744-5004,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193753,13193753,안경업소,안경업소,룩스토어(LOOK STORE),룩스토어lookstore,강원특별자치도 원주시 남원로534번길 18 (단구동),강원특별자치도 원주시 남원로534번길 18,033-763-7788,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193754,13193754,안경업소,안경업소,다비치 안경원 (AK 프라자 앞점),다비치안경원ak프라자앞점,강원특별자치도 원주시 로아노크로 1 (단계동),강원특별자치도 원주시 로아노크로 1,033-731-3585,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193755,13193755,안경업소,안경업소,안경매니져 무실점,안경매니져무실점,강원특별자치도 원주시 능라동길 75 (무실동),강원특별자치도 원주시 능라동길 75,033-742-9979,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193756,13193756,안경업소,안경업소,하나로안경원,하나로안경원,강원특별자치도 원주시 치악로 1527 (관설동),강원특별자치도 원주시 치악로 1527,033-764-9670,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193757,13193757,안경업소,안경업소,안경매니아,안경매니아,강원특별자치도 원주시 개운로 65 (개운동),강원특별자치도 원주시 개운로 65,033-763-9007,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193758,13193758,안경업소,안경업소,닥터아이언스,닥터아이언스,"강원특별자치도 원주시 시청로 3 (무실동, 로얄타워)",강원특별자치도 원주시 시청로 3,033-733-9009,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193759,13193759,안경업소,안경업소,렌즈맨안경원(원주관설점),렌즈맨안경원원주관설점,"강원특별자치도 원주시 치악로 1489, 2층 (관설동, 홈플러스)",강원특별자치도 원주시 치악로 1489,033-743-8577,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193760,13193760,안경업소,안경업소,안경백화점 문막점,안경백화점문막점,강원특별자치도 원주시 문막읍 원문로 1622,강원특별자치도 원주시 문막읍 원문로 1622,033-734-0043,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193761,13193761,안경업소,안경업소,박배준안경원,박배준안경원,"강원특별자치도 원주시 시청로 31, 102호 (무실동)",강원특별자치도 원주시 시청로 31,033-747-8188,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193762,13193762,안경업소,안경업소,조은안경렌즈미,조은안경렌즈미,강원특별자치도 원주시 원일로115번길 12 (일산동),강원특별자치도 원주시 원일로115번길 12,033-736-0042,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193763,13193763,안경업소,안경업소,안경나라 두진하트리움점,안경나라두진하트리움점,"강원특별자치도 원주시 천사로 189, 상가2동 106호 (일산동, 두진하트리움시티)","강원특별자치도 원주시 천사로 189, 상가2동 106호",033-762-1865,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193764,13193764,안경업소,안경업소,안경매니져 행구점,안경매니져행구점,강원특별자치도 원주시 행구로 148 (행구동),강원특별자치도 원주시 행구로 148,033-742-9901,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193765,13193765,안경업소,안경업소,안경랜드관설점,안경랜드관설점,강원특별자치도 원주시 나비허리길 148 (관설동),강원특별자치도 원주시 나비허리길 148,,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193766,13193766,안경업소,안경업소,밝은안경＆원주,밝은안경＆원주,강원특별자치도 원주시 서원대로 406 (단구동),강원특별자치도 원주시 서원대로 406,033-764-5000,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193767,13193767,안경업소,안경업소,크라우드,크라우드,강원특별자치도 원주시 북원상가길 36 (태장동),강원특별자치도 원주시 북원상가길 36,033-735-9966,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193768,13193768,안경업소,안경업소,아이미안경.콘택트원주점,아이미안경콘택트원주점,"강원특별자치도 원주시 늘품로 187-58 (단구동,현대아카데미프라자 107호)",강원특별자치도 원주시 늘품로 187-58,033-734-9926,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193769,13193769,안경업소,안경업소,안경랜드 중앙점,안경랜드중앙점,강원특별자치도 원주시 원일로115번길 9 (일산동),강원특별자치도 원주시 원일로115번길 9,033-746-6157,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193770,13193770,안경업소,안경업소,밝은안경원,밝은안경원,강원특별자치도 원주시 중앙로 149 (중앙동),강원특별자치도 원주시 중앙로 149,033-742-1238,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193771,13193771,안경업소,안경업소,안경나라안경원,안경나라안경원,"강원특별자치도 원주시 남원로 639, 1층 (명륜동)",강원특별자치도 원주시 남원로 639,033-764-1368,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193772,13193772,안경업소,안경업소,안경백화점,안경백화점,강원특별자치도 원주시 남원로 530 (단구동),강원특별자치도 원주시 남원로 530,033-764-0026,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193773,13193773,안경업소,안경업소,3927안경,3927안경,"강원특별자치도 원주시 시청로 94, 106호 (무실동)",강원특별자치도 원주시 시청로 94,033-732-3917,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193774,13193774,안경업소,안경업소,다비치안경원,다비치안경원,강원특별자치도 원주시 원일로 57 (원동),강원특별자치도 원주시 원일로 57,033-747-8858,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193775,13193775,안경업소,안경업소,행복안경,행복안경,강원특별자치도 원주시 상지대길 83 (우산동),강원특별자치도 원주시 상지대길 83,033-744-6157,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193776,13193776,안경업소,안경업소,BODA안경콘텍트,boda안경콘텍트,강원특별자치도 원주시 천사로 66 (단계동),강원특별자치도 원주시 천사로 66,033-743-9900,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193777,13193777,안경업소,안경업소,아이로움옵티크(EYELOAM OPTIQUE),아이로움옵티크eyeloamoptique,강원특별자치도 원주시 남원로 528-29 (단구동),강원특별자치도 원주시 남원로 528-29,033-762-6060,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193778,13193778,안경업소,안경업소,원안경원,원안경원,강원특별자치도 원주시 흥양로51번길 1 (태장동),강원특별자치도 원주시 흥양로51번길 1,033-746-3361,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193779,13193779,안경업소,안경업소,조은안경원,조은안경원,강원특별자치도 원주시 단관길 67-24 (단구동),강원특별자치도 원주시 단관길 67-24,033-761-0042,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193780,13193780,안경업소,안경업소,구공공안경원,구공공안경원,강원특별자치도 원주시 평원로 59 (중앙동),강원특별자치도 원주시 평원로 59,033-742-9010,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193781,13193781,안경업소,안경업소,연세대구내안경원,연세대구내안경원,"강원특별자치도 원주시 흥업면 연세대길 1, 연세대학교","강원특별자치도 원주시 흥업면 연세대길 1, 연세대학교",033-760-5152,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193782,13193782,안경업소,안경업소,연세대학교의과대학 구내안경원,연세대학교의과대학구내안경원,강원특별자치도 원주시 일산로 20 (일산동),강원특별자치도 원주시 일산로 20,033-746-1787,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193783,13193783,안경업소,안경업소,서전안경원,서전안경원,강원특별자치도 원주시 흥업면 남원로 71,강원특별자치도 원주시 흥업면 남원로 71,033-763-9333,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193784,13193784,안경업소,안경업소,상지안경,상지안경,강원특별자치도 원주시 상지대길 73 (우산동),강원특별자치도 원주시 상지대길 73,033-747-0097,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193785,13193785,안경업소,안경업소,아이월드안경원,아이월드안경원,"강원특별자치도 원주시 원일로 28, 원주가톨릭센터 1층 (인동)","강원특별자치도 원주시 원일로 28, 원주가톨릭센터 1층",033-766-2277,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193786,13193786,안경업소,안경업소,리스안경원,리스안경원,"강원특별자치도 원주시 중앙시장길 11, 2층 (중앙동, 자유상가)",강원특별자치도 원주시 중앙시장길 11,033-742-5464,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193787,13193787,안경업소,안경업소,문막안경나라,문막안경나라,"강원특별자치도 원주시 문막읍 왕건로 33, 1층",강원특별자치도 원주시 문막읍 왕건로 33,033-734-8617,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193788,13193788,안경업소,안경업소,안경나라 상지대점,안경나라상지대점,강원특별자치도 원주시 상지대길 51 (우산동),강원특별자치도 원주시 상지대길 51,033-745-7353,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193789,13193789,안경업소,안경업소,굿피플안경원중앙점,굿피플안경원중앙점,"강원특별자치도 원주시 시청로 86, 1층 105호 (무실동)",강원특별자치도 원주시 시청로 86,033-744-5383,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193790,13193790,안경업소,안경업소,글라스스토리 렌즈스토리 원주단계점,글라스스토리렌즈스토리원주단계점,강원특별자치도 원주시 무실로 182 (단계동),강원특별자치도 원주시 무실로 182,033-742-4302,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193791,13193791,안경업소,안경업소,그랑프리안경원,그랑프리안경원,강원특별자치도 원주시 원일로 158 (학성동),강원특별자치도 원주시 원일로 158,033-745-6867,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193792,13193792,안경업소,안경업소,안경박사원주점,안경박사원주점,"강원특별자치도 원주시 서원대로 166, 1층 (단계동)",강원특별자치도 원주시 서원대로 166,033-763-6831,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193793,13193793,안경업소,안경업소,상운당안경원,상운당안경원,강원특별자치도 원주시 원일로 133 (일산동),강원특별자치도 원주시 원일로 133,033-742-4780,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193794,13193794,안경업소,안경업소,불란서안경,불란서안경,강원특별자치도 원주시 중앙시장길 2 (중앙동),강원특별자치도 원주시 중앙시장길 2,033-742-2606,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193304,13193304,안전상비의약품판매점,안전상비의약품판매점,씨유원주관설중앙점,씨유원주관설중앙점,"강원특별자치도 원주시 라옹정길 53, 1층 (관설동)",강원특별자치도 원주시 라옹정길 53,,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193305,13193305,안전상비의약품판매점,안전상비의약품판매점,지에스25무실코아루,지에스25무실코아루,"강원특별자치도 원주시 시청로 89-16, 원주무실코아루허브288 101,102호 (무실동)","강원특별자치도 원주시 시청로 89-16, 원주무실코아루허브288 101",,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193306,13193306,안전상비의약품판매점,안전상비의약품판매점,세븐일레븐 원주동문점,세븐일레븐원주동문점,"강원특별자치도 원주시 치악로 1405, 상가동 103,104호 (관설동, 원주 동문 디 이스트)","강원특별자치도 원주시 치악로 1405, 상가동 103",,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193307,13193307,안전상비의약품판매점,안전상비의약품판매점,GS25원주힐스테이트,gs25원주힐스테이트,"강원특별자치도 원주시 시청로 526-37, 1층 102~105호 (관설동)",강원특별자치도 원주시 시청로 526-37,,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193308,13193308,안전상비의약품판매점,안전상비의약품판매점,씨유 원주개운강변점,씨유원주개운강변점,"강원특별자치도 원주시 강변로 359, 1층 (개운동)",강원특별자치도 원주시 강변로 359,,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193309,13193309,안전상비의약품판매점,안전상비의약품판매점,씨유원주제이스퀘어점,씨유원주제이스퀘어점,"강원특별자치도 원주시 지정면 무릉로 39-1, J SQUARE A 103,104호","강원특별자치도 원주시 지정면 무릉로 39-1, J SQUARE A 103",,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193310,13193310,안전상비의약품판매점,안전상비의약품판매점,세븐일레븐 원주시우점,세븐일레븐원주시우점,"강원특별자치도 원주시 봉화로 231-1, 상가동 102,103호 (우산동)","강원특별자치도 원주시 봉화로 231-1, 상가동 102",,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193311,13193311,안전상비의약품판매점,안전상비의약품판매점,지에스25원주호반점,지에스25원주호반점,"강원특별자치도 원주시 지정면 신지정로 265, 314동 104호 (원주기업도시 3-2블럭 호반베르디움)",강원특별자치도 원주시 지정면 신지정로 265,,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193312,13193312,안전상비의약품판매점,안전상비의약품판매점,씨유 원주무실제일점,씨유원주무실제일점,"강원특별자치도 원주시 봉바위길 45, 1층 (무실동)",강원특별자치도 원주시 봉바위길 45,,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193313,13193313,안전상비의약품판매점,안전상비의약품판매점,씨유원주오성마을길점,씨유원주오성마을길점,"강원특별자치도 원주시 판부면 오성마을길 63-6, 1층",강원특별자치도 원주시 판부면 오성마을길 63-6,,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193314,13193314,안전상비의약품판매점,안전상비의약품판매점,GS25무실풍경채점,gs25무실풍경채점,"강원특별자치도 원주시 무실로 353-1, 제지층 제1-101호 (무실동)","강원특별자치도 원주시 무실로 353-1, 제지층 제1-101호",,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193315,13193315,안전상비의약품판매점,안전상비의약품판매점,씨유원주삼천리점,씨유원주삼천리점,"강원특별자치도 원주시 학성길 33-6, 2층 (학성동)",강원특별자치도 원주시 학성길 33-6,,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193316,13193316,안전상비의약품판매점,안전상비의약품판매점,세븐일레븐 경동대문막기숙사점,세븐일레븐경동대문막기숙사점,"강원특별자치도 원주시 문막읍 견훤로 815, 경동대학교 메디컬캠퍼스 기숙사A동 1층 111호","강원특별자치도 원주시 문막읍 견훤로 815, 경동대학교 메디컬캠퍼스 기숙사A동 1층 111호",,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193317,13193317,안전상비의약품판매점,안전상비의약품판매점,세븐일레븐 원주힐데스하임점,세븐일레븐원주힐데스하임점,"강원특별자치도 원주시 혁신로 91-1, 근린생활시설 상가동 105,106호 (반곡동)","강원특별자치도 원주시 혁신로 91-1, 근린생활시설 상가동 105",,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193318,13193318,안전상비의약품판매점,안전상비의약품판매점,세븐일레븐 원주단구청솔점,세븐일레븐원주단구청솔점,"강원특별자치도 원주시 단구로 408, 상가동 101호 (단구동, 구곡청솔2차아파트)","강원특별자치도 원주시 단구로 408, 상가동 101호",,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193319,13193319,안전상비의약품판매점,안전상비의약품판매점,씨유(CU)원주뉴호반점,씨유cu원주뉴호반점,"강원특별자치도 원주시 지정면 가곡로 118, 원주 호반 베르디움 상가동 818동 101,102호","강원특별자치도 원주시 지정면 가곡로 118, 원주 호반 베르디움 상가동 818동 101",,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193320,13193320,안전상비의약품판매점,안전상비의약품판매점,지에스25원주태장대로점,지에스25원주태장대로점,"강원특별자치도 원주시 현충로 301, 요진보네르카운티2차 상가동 101호 (태장동)","강원특별자치도 원주시 현충로 301, 요진보네르카운티2차 상가동 101호",,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13193321,13193321,안전상비의약품판매점,안전상비의약품판매점,세븐일레븐 원주무실풍경채점,세븐일레븐원주무실풍경채점,"강원특별자치도 원주시 무실로 353-2, 근린생활시설2동 1층 107호 (무실동)","강원특별자치도 원주시 무실로 353-2, 근린생활시설2동 1층 107호",,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
