source,source_id,number_raw,category_raw,name_raw,address_raw,phone_raw,detail_url,map_action_raw,page,row_index,source_url,http_method,collected_at
wonju_health_medical_institution,13193410,2121,안전상비의약품판매점,씨유 원주개운서초점,강원특별자치도 원주시 치악로 1732-49(개운동),,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13193410&sc1=10&si1=27&cpn=213&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 치악로 1732-49(개운동)','씨유 원주개운서초점');",213,1,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=213,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13193411,2122,안전상비의약품판매점,지에스25 단구공원점,강원특별자치도 원주시 치악로1524번길 6(단구동),,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13193411&sc1=10&si1=27&cpn=213&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 치악로1524번길 6(단구동)','지에스25 단구공원점');",213,2,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=213,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13193412,2123,안전상비의약품판매점,(주)코리아세븐 원주AK점,"강원특별자치도 원주시 봉화로 22, 104, 105호 (단계동)",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13193412&sc1=10&si1=27&cpn=213&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 봉화로 22, 104, 105호 (단계동)','(주)코리아세븐 원주AK점');",213,3,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=213,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13193413,2124,안전상비의약품판매점,씨유(CU)원주소초면점,"강원특별자치도 원주시 소초면 치악로 2773, 1층",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13193413&sc1=10&si1=27&cpn=213&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 소초면 치악로 2773, 1층','씨유(CU)원주소초면점');",213,4,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=213,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13193414,2125,안전상비의약품판매점,(주)코리아세븐 문막만도점,강원특별자치도 원주시 문막읍 왕건로 114(만도사원아파트),,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13193414&sc1=10&si1=27&cpn=213&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 문막읍 왕건로 114(만도사원아파트)','(주)코리아세븐 문막만도점');",213,5,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=213,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13193415,2126,안전상비의약품판매점,지에스25 문막코아루,"강원특별자치도 원주시 문막읍 원문로 1700-1, 서원주 코아루 아너스 상가",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13193415&sc1=10&si1=27&cpn=213&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 문막읍 원문로 1700-1, 서원주 코아루 아너스 상가','지에스25 문막코아루');",213,6,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=213,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13193416,2127,안전상비의약품판매점,지에스25 원주휴먼시아점,"강원특별자치도 원주시 무실로 300, 상가동 102호 (무실동, 원주무실8단지엘에이치아파트)",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13193416&sc1=10&si1=27&cpn=213&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 무실로 300, 상가동 102호 (무실동, 원주무실8단지엘에이치아파트)','지에스25 원주휴먼시아점');",213,7,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=213,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13193417,2128,안전상비의약품판매점,씨유원주남부시장점,강원특별자치도 원주시 남원로 669(명륜동),,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13193417&sc1=10&si1=27&cpn=213&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 남원로 669(명륜동)','씨유원주남부시장점');",213,8,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=213,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13193418,2129,안전상비의약품판매점,(주)코리아세븐 원주우산동보점,"강원특별자치도 원주시 진광길 24-7, 상가동 1층 1호 (우산동, 동보렉스아파트(1차))",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13193418&sc1=10&si1=27&cpn=213&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 진광길 24-7, 상가동 1층 1호 (우산동, 동보렉스아파트(1차))','(주)코리아세븐 원주우산동보점');",213,9,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=213,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13193419,2130,안전상비의약품판매점,씨유남원주IC점,강원특별자치도 원주시 송삼길 216-2(무실동),,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13193419&sc1=10&si1=27&cpn=213&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 송삼길 216-2(무실동)','씨유남원주IC점');",213,10,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=213,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13193420,2131,안전상비의약품판매점,씨유 원주태장주공점,강원특별자치도 원주시 태장둔치길 77(태장동),,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13193420&sc1=10&si1=27&cpn=214&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 태장둔치길 77(태장동)','씨유 원주태장주공점');",214,1,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=214,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13193421,2132,안전상비의약품판매점,GS25 자유시장점,"강원특별자치도 원주시 중앙시장길 11, 1블럭 2호 (중앙동, 자유시장)",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13193421&sc1=10&si1=27&cpn=214&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 중앙시장길 11, 1블럭 2호 (중앙동, 자유시장)','GS25 자유시장점');",214,2,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=214,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13193422,2133,안전상비의약품판매점,세븐일레븐 원주희상점,"강원특별자치도 원주시 치악로 1615, 1층 (단구동)",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13193422&sc1=10&si1=27&cpn=214&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 치악로 1615, 1층 (단구동)','세븐일레븐 원주희상점');",214,3,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=214,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13193423,2134,안전상비의약품판매점,씨유원주태장백조점,"강원특별자치도 원주시 흥양로102번길 20, 삼정백조아파트 1층 110~112호 (태장동)",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13193423&sc1=10&si1=27&cpn=214&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 흥양로102번길 20, 삼정백조아파트 1층 110~112호 (태장동)','씨유원주태장백조점');",214,4,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=214,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13193424,2135,안전상비의약품판매점,지에스25 원주황금점,"강원특별자치도 원주시 황금로 13, 101,102호 (반곡동)",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13193424&sc1=10&si1=27&cpn=214&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 황금로 13, 101,102호 (반곡동)','지에스25 원주황금점');",214,5,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=214,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13193425,2136,안전상비의약품판매점,GS25 무실포스코점,"강원특별자치도 원주시 무실새골길 66, 상가동 303호 (무실동, 원주더샵센트럴파크4단지)",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13193425&sc1=10&si1=27&cpn=214&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 무실새골길 66, 상가동 303호 (무실동, 원주더샵센트럴파크4단지)','GS25 무실포스코점');",214,6,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=214,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13193426,2137,안전상비의약품판매점,GS25 원주가곡점,"강원특별자치도 원주시 지정면 신지정로 195-5, 101호",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13193426&sc1=10&si1=27&cpn=214&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 지정면 신지정로 195-5, 101호','GS25 원주가곡점');",214,7,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=214,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13193427,2138,안전상비의약품판매점,GS25 한라대점,강원특별자치도 원주시 흥업면 한라대길 12-2,,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13193427&sc1=10&si1=27&cpn=214&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 흥업면 한라대길 12-2','GS25 한라대점');",214,8,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=214,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13193428,2139,안전상비의약품판매점,씨유 원주신지정로점,강원특별자치도 원주시 지정면 신지정로 175-4,,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13193428&sc1=10&si1=27&cpn=214&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 지정면 신지정로 175-4','씨유 원주신지정로점');",214,9,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=214,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13193429,2140,안전상비의약품판매점,GS25 원주오성타워점,"강원특별자치도 원주시 능라동길 11, 101,102호 (무실동)",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13193429&sc1=10&si1=27&cpn=214&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 능라동길 11, 101,102호 (무실동)','GS25 원주오성타워점');",214,10,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=214,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13193430,2141,안전상비의약품판매점,GS25원주상지으뜸점,강원특별자치도 원주시 북원로2485번길 58(우산동),,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13193430&sc1=10&si1=27&cpn=215&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 북원로2485번길 58(우산동)','GS25원주상지으뜸점');",215,1,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=215,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13193431,2142,안전상비의약품판매점,CU 우산챔프,"강원특별자치도 원주시 우산로 1, 1층 (우산동)",033-744-7926,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13193431&sc1=10&si1=27&cpn=215&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 우산로 1, 1층 (우산동)','CU 우산챔프');",215,2,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=215,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13193432,2143,안전상비의약품판매점,세븐일레븐 원주구곡행복점,"강원특별자치도 원주시 천매봉길 26-17, 1층 (단구동)",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13193432&sc1=10&si1=27&cpn=215&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 천매봉길 26-17, 1층 (단구동)','세븐일레븐 원주구곡행복점');",215,3,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=215,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13193433,2144,안전상비의약품판매점,지에스25 영서본부,"강원특별자치도 원주시 시청로 25, 태성프라자 1층 102-2, 102-3, 102-4, 102-5호 (무실동)",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13193433&sc1=10&si1=27&cpn=215&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 시청로 25, 태성프라자 1층 102-2, 102-3, 102-4, 102-5호 (무실동)','지에스25 영서본부');",215,4,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=215,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13193434,2145,안전상비의약품판매점,CU 원주이화길점,"강원특별자치도 원주시 이화6길 70, 1층 (단계동)",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13193434&sc1=10&si1=27&cpn=215&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 이화6길 70, 1층 (단계동)','CU 원주이화길점');",215,5,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=215,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13193435,2146,안전상비의약품판매점,지에스25 단계에이스점,"강원특별자치도 원주시 소삼터길 37, 1층 (단계동)",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13193435&sc1=10&si1=27&cpn=215&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 소삼터길 37, 1층 (단계동)','지에스25 단계에이스점');",215,6,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=215,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13193436,2147,안전상비의약품판매점,씨유 원주단구초교길점,강원특별자치도 원주시 단구초교길 10(단구동),,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13193436&sc1=10&si1=27&cpn=215&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 단구초교길 10(단구동)','씨유 원주단구초교길점');",215,7,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=215,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13193437,2148,안전상비의약품판매점,세븐일레븐 원주대성현대점,"강원특별자치도 원주시 향교길 58, 2층 (명륜동)",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13193437&sc1=10&si1=27&cpn=215&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 향교길 58, 2층 (명륜동)','세븐일레븐 원주대성현대점');",215,8,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=215,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13193438,2149,안전상비의약품판매점,씨유 원주혁신웅비점,강원특별자치도 원주시 웅비2길 13(반곡동),,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13193438&sc1=10&si1=27&cpn=215&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 웅비2길 13(반곡동)','씨유 원주혁신웅비점');",215,9,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=215,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13193439,2150,안전상비의약품판매점,씨유 원주무실점,"강원특별자치도 원주시 능라동길 70, 108호 (무실동)",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13193439&sc1=10&si1=27&cpn=215&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 능라동길 70, 108호 (무실동)','씨유 원주무실점');",215,10,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=215,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13193440,2151,안전상비의약품판매점,세븐일레븐 원주소초점,"강원특별자치도 원주시 소초면 치악로 2318, 101호",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13193440&sc1=10&si1=27&cpn=216&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 소초면 치악로 2318, 101호','세븐일레븐 원주소초점');",216,1,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=216,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13193441,2152,안전상비의약품판매점,세븐일레븐 원주법조타운점,"강원특별자치도 원주시 능라동길 61, 101,102호 (무실동)",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13193441&sc1=10&si1=27&cpn=216&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 능라동길 61, 101,102호 (무실동)','세븐일레븐 원주법조타운점');",216,2,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=216,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13193442,2153,안전상비의약품판매점,세븐일레븐 원주더샵점,강원특별자치도 원주시 남원로469번길 25-15(명륜동),,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13193442&sc1=10&si1=27&cpn=216&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 남원로469번길 25-15(명륜동)','세븐일레븐 원주더샵점');",216,3,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=216,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13193443,2154,안전상비의약품판매점,씨유원주행구효성점,"강원특별자치도 원주시 번재길 32, 101호 (행구동, 효성 백년가약)",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13193443&sc1=10&si1=27&cpn=216&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 번재길 32, 101호 (행구동, 효성 백년가약)','씨유원주행구효성점');",216,4,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=216,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13193444,2155,안전상비의약품판매점,씨유원주이편한점,"강원특별자치도 원주시 만대로 89, 110호 (무실동, 무실 이-편한세상)",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13193444&sc1=10&si1=27&cpn=216&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 만대로 89, 110호 (무실동, 무실 이-편한세상)','씨유원주이편한점');",216,5,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=216,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13193445,2156,안전상비의약품판매점,지에스25 원주오성점,강원특별자치도 원주시 판부면 오성마을길 63-13,,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13193445&sc1=10&si1=27&cpn=216&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 판부면 오성마을길 63-13','지에스25 원주오성점');",216,6,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=216,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13193446,2157,안전상비의약품판매점,세븐일레븐 원주단관행복점,"강원특별자치도 원주시 단관길 63, 1층 (단구동)",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13193446&sc1=10&si1=27&cpn=216&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 단관길 63, 1층 (단구동)','세븐일레븐 원주단관행복점');",216,7,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=216,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13193447,2158,안전상비의약품판매점,씨유원주소초영진점,"강원특별자치도 원주시 소초면 장막2길 14, 영진아파트 상가동 102,103호",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13193447&sc1=10&si1=27&cpn=216&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 소초면 장막2길 14, 영진아파트 상가동 102,103호','씨유원주소초영진점');",216,8,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=216,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13193448,2159,안전상비의약품판매점,지에스(GS)25 원주뉴하이츠점,강원특별자치도 원주시 모란1길 35-2(단계동),,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13193448&sc1=10&si1=27&cpn=216&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 모란1길 35-2(단계동)','지에스(GS)25 원주뉴하이츠점');",216,9,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=216,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13193449,2160,안전상비의약품판매점,씨유원주신림,"강원특별자치도 원주시 신림면 치악로 2, 1층",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13193449&sc1=10&si1=27&cpn=216&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 신림면 치악로 2, 1층','씨유원주신림');",216,10,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=216,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13193450,2161,안전상비의약품판매점,지에스25(GS25)원주인동점,"강원특별자치도 원주시 중앙로 38-1, 1층 (인동)",033-765-0618,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13193450&sc1=10&si1=27&cpn=217&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 중앙로 38-1, 1층 (인동)','지에스25(GS25)원주인동점');",217,1,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=217,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13193451,2162,안전상비의약품판매점,세븐일레븐원주연대정문점,강원특별자치도 원주시 흥업면 북원로 1412-5,,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13193451&sc1=10&si1=27&cpn=217&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 흥업면 북원로 1412-5','세븐일레븐원주연대정문점');",217,2,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=217,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13193452,2163,안전상비의약품판매점,씨유단계택지점,"강원특별자치도 원주시 장미공원길 32, C2타워 1층 103호 (단계동)",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13193452&sc1=10&si1=27&cpn=217&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 장미공원길 32, C2타워 1층 103호 (단계동)','씨유단계택지점');",217,3,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=217,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13193453,2164,안전상비의약품판매점,세븐일레븐 원주역전점,강원특별자치도 원주시 원일로 211(학성동),,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13193453&sc1=10&si1=27&cpn=217&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 원일로 211(학성동)','세븐일레븐 원주역전점');",217,4,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=217,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13193454,2165,안전상비의약품판매점,씨유원주남원로점,"강원특별자치도 원주시 남원로469번길 13-10, 1층 (명륜동)",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13193454&sc1=10&si1=27&cpn=217&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 남원로469번길 13-10, 1층 (명륜동)','씨유원주남원로점');",217,5,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=217,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13193455,2166,안전상비의약품판매점,세븐일레븐 원주천매사거리점,강원특별자치도 원주시 남원로442번길 15(단구동),,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13193455&sc1=10&si1=27&cpn=217&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 남원로442번길 15(단구동)','세븐일레븐 원주천매사거리점');",217,6,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=217,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13193456,2167,안전상비의약품판매점,GS25무실3주공점,"강원특별자치도 원주시 시청로 92-1, 무실주공3단지아파트 상가 103호 (무실동)",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13193456&sc1=10&si1=27&cpn=217&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 시청로 92-1, 무실주공3단지아파트 상가 103호 (무실동)','GS25무실3주공점');",217,7,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=217,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13193457,2168,안전상비의약품판매점,세븐일레븐 원주단계3점,강원특별자치도 원주시 장미공원길 27(단계동),,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13193457&sc1=10&si1=27&cpn=217&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 장미공원길 27(단계동)','세븐일레븐 원주단계3점');",217,8,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=217,GET,2026-07-15T22:55:11+09:00
